TP,P_0,P_1,P_2,P_3,P_4,P_5,P_6,P_7
T_2040,18,22,31,26,27,25,35,28
T_2041,33,19,38,33,33,31,43,34
T_2042,32,27,26,32,32,31,42,33
T_2043,26,22,31,18,27,25,35,28
T_2044,17,15,20,17,12,17,23,18
T_2045,36,31,43,36,37,24,48,38
T_2046,19,16,22,19,19,18,18,20
T_2047,20,17,23,20,20,19,26,15
T_2048,12,10,14,12,12,11,16,12
T_2049,24,20,28,23,24,23,31,25
T_2050,24,20,28,23,24,23,31,25
T_2051,19,16,22,19,19,18,25,20
T_2052,36,31,43,36,37,35,48,38
T_2053,11,9,13,11,11,10,14,11
T_2054,11,9,13,11,11,10,14,11
T_2055,35,30,42,35,36,34,47,37
T_2056,24,20,28,23,24,23,31,25
T_2057,17,21,29,24,25,24,32,26
T_2058,26,16,31,26,27,25,35,28
T_2059,24,20,19,23,24,23,31,25
T_2060,27,23,32,19,28,26,36,29
T_2061,7,6,9,7,5,7,10,8
T_2062,32,27,37,32,32,21,42,33
T_2063,35,30,42,35,36,34,33,37
T_2064,9,8,11,9,9,9,12,7
T_2065,23,19,27,23,23,22,30,24
T_2066,35,29,40,34,35,33,45,36
T_2067,16,14,19,16,17,16,21,17
T_2068,13,11,15,13,13,12,17,13
T_2069,28,24,33,28,29,27,37,30
T_2070,8,7,10,8,8,8,11,9
T_2071,32,27,37,32,32,31,42,33
T_2072,9,8,11,9,9,9,12,10
T_2073,30,25,35,30,30,29,39,31
T_2074,19,23,32,27,28,26,36,29
T_2075,15,9,17,14,15,14,19,15
T_2076,9,8,7,9,9,9,12,10
T_2077,25,21,29,17,25,24,32,26
T_2078,36,31,43,36,26,35,48,38
T_2079,29,25,34,29,29,20,38,31
T_2080,28,24,33,28,29,27,26,30
T_2081,18,15,21,18,18,17,24,13
T_2082,13,11,15,13,13,12,17,13
T_2083,18,15,21,18,18,17,24,19
T_2084,15,13,18,15,16,15,20,16
T_2085,22,19,26,22,22,21,29,23
T_2086,16,14,19,16,17,16,21,17
T_2087,10,8,12,10,10,10,13,10
T_2088,8,7,10,8,8,8,11,9
T_2089,9,8,11,9,9,9,12,10
T_2090,36,31,43,36,37,35,48,38
T_2091,5,6,9,7,7,7,10,8
T_2092,12,7,14,12,12,11,16,12
T_2093,15,13,13,15,16,15,20,16
T_2094,34,29,39,23,34,32,44,35
T_2095,36,31,43,36,26,35,48,38
T_2096,29,25,34,29,29,20,38,31
T_2097,21,18,24,21,21,20,19,22
T_2098,11,9,13,11,11,10,14,8
T_2099,18,15,21,18,18,17,24,19
T_2100,23,19,27,23,23,22,30,24
T_2101,19,16,22,19,19,18,25,20
T_2102,23,19,27,23,23,22,30,24
T_2103,14,12,16,14,14,13,18,14
T_2104,9,8,11,9,9,9,12,10
T_2105,21,18,24,21,21,20,27,22
T_2106,19,16,22,19,19,18,25,20
T_2107,23,19,27,23,23,22,30,24
T_2108,15,18,24,21,21,20,27,22
T_2109,10,6,12,10,10,10,13,10
T_2110,30,25,25,30,30,29,39,31
T_2111,10,8,12,7,10,10,13,10
T_2112,7,6,9,7,5,7,10,8
T_2113,20,17,23,20,20,13,26,21
T_2114,15,13,18,15,16,15,14,16
T_2115,25,21,29,24,25,24,32,18
T_2116,30,25,35,30,30,29,39,31
T_2117,25,21,29,24,25,24,32,26
T_2118,8,7,10,8,8,8,11,9
T_2119,17,15,20,17,18,17,23,18
T_2120,32,27,37,32,32,31,42,33
T_2121,31,26,36,31,31,30,41,32
T_2122,7,6,9,7,7,7,10,8
T_2123,35,29,40,34,35,33,45,36
T_2124,7,6,9,7,7,7,10,8
T_2125,20,25,34,29,29,28,38,31
T_2126,30,18,35,30,30,29,39,31
T_2127,29,25,24,29,29,28,38,31
T_2128,20,17,23,14,20,19,26,21
T_2129,35,30,42,35,25,34,47,37
T_2130,35,29,40,34,35,23,45,36
T_2131,14,12,16,14,14,13,13,14
T_2132,14,12,16,14,14,13,18,10
T_2133,30,25,35,30,30,29,39,31
T_2134,32,27,37,32,32,31,42,33
T_2135,8,7,10,8,8,8,11,9
T_2136,34,29,39,33,34,32,44,35
T_2137,25,21,29,24,25,24,32,26
T_2138,34,29,39,33,34,32,44,35
T_2139,9,8,11,9,9,9,12,10
T_2140,25,22,30,25,26,24,33,27
T_2141,28,24,33,28,29,27,37,30
T_2142,16,19,27,23,23,22,30,24
T_2143,20,12,23,20,20,19,26,21
T_2144,8,7,7,8,8,8,11,9
T_2145,32,27,37,22,32,31,42,33
T_2146,33,28,38,33,23,31,43,34
T_2147,27,23,32,27,28,18,36,29
T_2148,32,27,37,32,32,31,29,33
T_2149,24,20,28,23,24,23,31,17
T_2150,36,31,43,36,37,35,48,38
T_2151,18,15,21,18,18,17,24,19
T_2152,29,25,34,29,29,28,38,31
T_2153,11,9,13,11,11,10,14,11
T_2154,35,29,40,34,35,33,45,36
T_2155,33,28,38,33,33,31,43,34
T_2156,9,8,11,9,9,9,12,10
T_2157,25,22,30,25,26,24,33,27
T_2158,18,15,21,18,18,17,24,19
T_2159,8,10,14,12,12,11,16,12
T_2160,20,12,23,20,20,19,26,21
T_2161,31,26,25,31,31,30,41,32
T_2162,8,7,10,6,8,8,11,9
T_2163,11,9,13,11,8,10,14,11
T_2164,24,20,28,23,24,16,31,25
T_2165,25,21,29,24,25,24,23,26
T_2166,35,30,42,35,36,34,47,26
T_2167,11,9,13,11,11,10,14,11
T_2168,25,22,30,25,26,24,33,27
T_2169,29,25,34,29,29,28,38,31
T_2170,15,13,18,15,16,15,20,16
T_2171,30,25,35,30,30,29,39,31
T_2172,33,28,38,33,33,31,43,34
T_2173,25,22,30,25,26,24,33,27
T_2174,30,25,35,30,30,29,39,31
T_2175,25,21,29,24,25,24,32,26
T_2176,22,27,37,32,32,31,42,33
T_2177,27,16,32,27,28,26,36,29
T_2178,21,18,17,21,21,20,27,22
T_2179,17,15,20,12,18,17,23,18
T_2180,18,15,21,18,13,17,24,19
T_2181,31,26,36,31,31,21,41,32
T_2182,24,20,28,23,24,23,22,25
T_2183,29,25,34,29,29,28,38,21
T_2184,29,25,34,29,29,28,38,31
T_2185,13,11,15,13,13,12,17,13
T_2186,18,15,21,18,18,17,24,19
T_2187,13,11,15,13,13,12,17,13
T_2188,23,19,27,23,23,22,30,24
T_2189,20,17,23,20,20,19,26,21
T_2190,13,11,15,13,13,12,17,13
T_2191,22,19,26,22,22,21,29,23
T_2192,35,29,40,34,35,33,45,36
T_2193,23,28,38,33,33,31,43,34
T_2194,22,13,26,22,22,21,29,23
T_2195,31,26,25,31,31,30,41,32
T_2196,15,12,17,10,15,14,19,15
T_2197,30,25,35,30,21,29,39,31
T_2198,9,8,11,9,9,6,12,10
T_2199,33,28,38,33,33,31,30,34
T_2200,15,12,17,14,15,14,19,11
T_2201,13,11,15,13,13,12,17,13
T_2202,7,6,9,7,7,7,10,8
T_2203,23,19,27,23,23,22,30,24
T_2204,31,26,36,31,31,30,41,32
T_2205,15,12,17,14,15,14,19,15
T_2206,10,8,12,10,10,10,13,10
T_2207,24,20,28,23,24,23,31,25
T_2208,15,13,18,15,16,15,20,16
T_2209,10,8,12,10,10,10,13,10
T_2210,11,13,18,15,16,15,20,16
T_2211,19,11,22,19,19,18,25,20
T_2212,24,20,19,23,24,23,31,25
T_2213,15,13,18,11,16,15,20,16
T_2214,12,10,14,12,8,11,16,12
T_2215,30,25,35,30,30,20,39,31
T_2216,23,19,27,23,23,22,21,24
T_2217,33,28,38,33,33,31,43,24
T_2218,27,23,32,27,28,26,36,29
T_2219,21,18,24,21,21,20,27,22
T_2220,12,10,14,12,12,11,16,12
T_2221,20,17,23,20,20,19,26,21
T_2222,11,9,13,11,11,10,14,11
T_2223,20,17,23,20,20,19,26,21
T_2224,29,25,34,29,29,28,38,31
T_2225,35,30,42,35,36,34,47,37
T_2226,35,30,42,35,36,34,47,37
T_2227,24,29,39,33,34,32,44,35
T_2228,22,13,26,22,22,21,29,23
T_2229,19,16,16,19,19,18,25,20
T_2230,35,30,42,25,36,34,47,37
T_2231,23,19,27,23,16,22,30,24
T_2232,34,29,39,33,34,23,44,35
T_2233,10,8,12,10,10,10,9,10
T_2234,36,31,43,36,37,35,48,27
T_2235,35,29,40,34,35,33,45,36
T_2236,18,15,21,18,18,17,24,19
T_2237,9,8,11,9,9,9,12,10
T_2238,10,8,12,10,10,10,13,10
T_2239,25,21,29,24,25,24,32,26
T_2240,24,20,28,23,24,23,31,25
T_2241,18,15,21,18,18,17,24,19
T_2242,10,8,12,10,10,10,13,10
T_2243,13,11,15,13,13,12,17,13
T_2244,25,30,42,35,36,34,47,37
T_2245,15,9,17,14,15,14,19,15
T_2246,31,26,25,31,31,30,41,32
T_2247,16,14,19,11,17,16,21,17
T_2248,25,21,29,24,17,24,32,26
T_2249,25,22,30,25,26,17,33,27
T_2250,11,9,13,11,11,10,10,11
T_2251,25,21,29,24,25,24,32,18
T_2252,7,6,9,7,7,7,10,8
T_2253,15,13,18,15,16,15,20,16
T_2254,32,27,37,32,32,31,42,33
T_2255,32,27,37,32,32,31,42,33
T_2256,12,10,14,12,12,11,16,12
T_2257,13,11,15,13,13,12,17,13
T_2258,7,6,9,7,7,7,10,8
T_2259,27,23,32,27,28,26,36,29
T_2260,20,17,23,20,20,19,26,21
T_2261,20,25,34,29,29,28,38,31
T_2262,36,22,43,36,37,35,48,38
T_2263,11,9,9,11,11,10,14,11
T_2264,25,22,30,18,26,24,33,27
T_2265,19,16,22,19,14,18,25,20
T_2266,20,17,23,20,20,13,26,21
T_2267,8,7,10,8,8,8,8,9
T_2268,13,11,15,13,13,12,17,9
T_2269,24,20,28,23,24,23,31,25
T_2270,35,29,40,34,35,33,45,36
T_2271,31,26,36,31,31,30,41,32
T_2272,28,24,33,28,29,27,37,30
T_2273,9,8,11,9,9,9,12,10
T_2274,8,7,10,8,8,8,11,9
T_2275,9,8,11,9,9,9,12,10
T_2276,30,25,35,30,30,29,39,31
T_2277,31,26,36,31,31,30,41,32
T_2278,17,20,28,23,24,23,31,25
T_2279,35,21,42,35,36,34,47,37
T_2280,10,8,8,10,10,10,13,10
T_2281,20,17,23,14,20,19,26,21
T_2282,8,7,10,8,6,8,11,9
T_2283,32,27,37,32,32,21,42,33
T_2284,29,25,34,29,29,28,27,31
T_2285,25,21,29,24,25,24,32,18
T_2286,8,7,10,8,8,8,11,9
T_2287,15,12,17,14,15,14,19,15
T_2288,11,9,13,11,11,10,14,11
T_2289,11,9,13,11,11,10,14,11
T_2290,15,12,17,14,15,14,19,15
T_2291,33,28,38,33,33,31,43,34
T_2292,25,21,29,24,25,24,32,26
T_2293,19,16,22,19,19,18,25,20
T_2294,27,23,32,27,28,26,36,29
T_2295,18,22,31,26,27,25,35,28
T_2296,7,4,9,7,7,7,10,8
T_2297,15,13,13,15,16,15,20,16
T_2298,27,23,32,19,28,26,36,29
T_2299,28,24,33,28,20,27,37,30
T_2300,13,11,15,13,13,9,17,13
T_2301,15,12,17,14,15,14,13,15
T_2302,16,14,19,16,17,16,21,12
T_2303,9,8,11,9,9,9,12,10
T_2304,9,8,11,9,9,9,12,10
T_2305,28,24,33,28,29,27,37,30
T_2306,11,9,13,11,11,10,14,11
T_2307,18,15,21,18,18,17,24,19
T_2308,17,15,20,17,18,17,23,18
T_2309,7,6,9,7,7,7,10,8
T_2310,32,27,37,32,32,31,42,33
T_2311,27,23,32,27,28,26,36,29
T_2312,21,25,35,30,30,29,39,31
T_2313,7,4,9,7,7,7,10,8
T_2314,8,7,7,8,8,8,11,9
T_2315,25,22,30,18,26,24,33,27
T_2316,7,6,9,7,5,7,10,8
T_2317,23,19,27,23,23,15,30,24
T_2318,9,8,11,9,9,9,8,10
T_2319,20,17,23,20,20,19,26,15
T_2320,30,25,35,30,30,29,39,31
T_2321,15,12,17,14,15,14,19,15
T_2322,14,12,16,14,14,13,18,14
T_2323,31,26,36,31,31,30,41,32
T_2324,27,23,32,27,28,26,36,29
T_2325,32,27,37,32,32,31,42,33
T_2326,25,22,30,25,26,24,33,27
T_2327,7,6,9,7,7,7,10,8
T_2328,15,13,18,15,16,15,20,16
T_2329,25,30,42,35,36,34,47,37
T_2330,24,14,28,23,24,23,31,25
T_2331,15,13,13,15,16,15,20,16
T_2332,24,20,28,16,24,23,31,25
T_2333,28,24,33,28,20,27,37,30
T_2334,25,21,29,24,25,17,32,26
T_2335,25,22,30,25,26,24,23,27
T_2336,16,14,19,16,17,16,21,12
T_2337,16,14,19,16,17,16,21,17
T_2338,9,8,11,9,9,9,12,10
T_2339,34,29,39,33,34,32,44,35
T_2340,26,22,31,26,27,25,35,28
T_2341,7,6,9,7,7,7,10,8
T_2342,12,10,14,12,12,11,16,12
T_2343,36,31,43,36,37,35,48,38
T_2344,30,25,35,30,30,29,39,31
T_2345,28,24,33,28,29,27,37,30
T_2346,9,11,15,13,13,12,17,13
T_2347,18,11,21,18,18,17,24,19
T_2348,19,16,16,19,19,18,25,20
T_2349,17,15,20,12,18,17,23,18
T_2350,15,13,18,15,11,15,20,16
T_2351,12,10,14,12,12,8,16,12
T_2352,30,25,35,30,30,29,28,31
T_2353,32,27,37,32,32,31,42,23
T_2354,28,24,33,28,29,27,37,30
T_2355,10,8,12,10,10,10,13,10
T_2356,29,25,34,29,29,28,38,31
T_2357,11,9,13,11,11,10,14,11
T_2358,28,24,33,28,29,27,37,30
T_2359,22,19,26,22,22,21,29,23
T_2360,11,9,13,11,11,10,14,11
T_2361,10,8,12,10,10,10,13,10
T_2362,24,20,28,23,24,23,31,25
T_2363,6,7,10,8,8,8,11,9
T_2364,8,5,10,8,8,8,11,9
T_2365,27,23,22,27,28,26,36,29
T_2366,32,27,37,22,32,31,42,33
T_2367,10,8,12,10,7,10,13,10
T_2368,12,10,14,12,12,8,16,12
T_2369,12,10,14,12,12,11,11,12
T_2370,34,29,39,33,34,32,44,25
T_2371,19,16,22,19,19,18,25,20
T_2372,36,31,43,36,37,35,48,38
T_2373,9,8,11,9,9,9,12,10
T_2374,7,6,9,7,7,7,10,8
T_2375,28,24,33,28,29,27,37,30
T_2376,8,7,10,8,8,8,11,9
T_2377,24,20,28,23,24,23,31,25
T_2378,18,15,21,18,18,17,24,19
T_2379,35,30,42,35,36,34,47,37
T_2380,7,8,12,10,10,10,13,10
T_2381,28,17,33,28,29,27,37,30
T_2382,17,15,14,17,18,17,23,18
T_2383,35,30,42,25,36,34,47,37
T_2384,35,29,40,34,25,33,45,36
T_2385,12,10,14,12,12,8,16,12
T_2386,31,26,36,31,31,30,28,32
T_2387,25,22,30,25,26,24,33,19
T_2388,11,9,13,11,11,10,14,11
T_2389,11,9,13,11,11,10,14,11
T_2390,10,8,12,10,10,10,13,10
T_2391,35,29,40,34,35,33,45,36
T_2392,14,12,16,14,14,13,18,14
T_2393,14,12,16,14,14,13,18,14
T_2394,31,26,36,31,31,30,41,32
T_2395,19,16,22,19,19,18,25,20
T_2396,16,14,19,16,17,16,21,17
T_2397,20,25,34,29,29,28,38,31
T_2398,23,14,27,23,23,22,30,24
T_2399,16,14,13,16,17,16,21,17
T_2400,23,19,27,16,23,22,30,24
T_2401,22,19,26,22,15,21,29,23
T_2402,18,15,21,18,18,12,24,19
T_2403,35,29,40,34,35,33,32,36
T_2404,25,22,30,25,26,24,33,19
T_2405,14,12,16,14,14,13,18,14
T_2406,15,13,18,15,16,15,20,16
T_2407,33,28,38,33,33,31,43,34
T_2408,9,8,11,9,9,9,12,10
T_2409,28,24,33,28,29,27,37,30
T_2410,10,8,12,10,10,10,13,10
T_2411,35,30,42,35,36,34,47,37
T_2412,29,25,34,29,29,28,38,31
T_2413,14,12,16,14,14,13,18,14
T_2414,15,19,26,22,22,21,29,23
T_2415,14,8,16,14,14,13,18,14
T_2416,15,12,12,14,15,14,19,15
T_2417,24,20,28,16,24,23,31,25
T_2418,24,20,28,23,17,23,31,25
T_2419,15,12,17,14,15,10,19,15
T_2420,14,12,16,14,14,13,13,14
T_2421,15,12,17,14,15,14,19,11
T_2422,20,17,23,20,20,19,26,21
T_2423,25,22,30,25,26,24,33,27
T_2424,17,15,20,17,18,17,23,18
T_2425,17,15,20,17,18,17,23,18
T_2426,12,10,14,12,12,11,16,12
T_2427,18,15,21,18,18,17,24,19
T_2428,15,13,18,15,16,15,20,16
T_2429,15,13,18,15,16,15,20,16
T_2430,35,29,40,34,35,33,45,36
T_2431,5,6,9,7,7,7,10,8
T_2432,21,12,24,21,21,20,27,22
T_2433,14,12,11,14,14,13,18,14
T_2434,10,8,12,7,10,10,13,10
T_2435,25,21,29,24,17,24,32,26
T_2436,16,14,19,16,17,11,21,17
T_2437,36,31,43,36,37,35,33,38
T_2438,36,31,43,36,37,35,48,27
T_2439,25,21,29,24,25,24,32,26
T_2440,10,8,12,10,10,10,13,10
T_2441,17,15,20,17,18,17,23,18
T_2442,25,22,30,25,26,24,33,27
T_2443,18,15,21,18,18,17,24,19
T_2444,22,19,26,22,22,21,29,23
T_2445,20,17,23,20,20,19,26,21
T_2446,17,15,20,17,18,17,23,18
T_2447,15,13,18,15,16,15,20,16
T_2448,7,8,12,10,10,10,13,10
T_2449,10,6,12,10,10,10,13,10
T_2450,16,14,13,16,17,16,21,17
T_2451,11,9,13,8,11,10,14,11
T_2452,17,15,20,17,12,17,23,18
T_2453,8,7,10,8,8,6,11,9
T_2454,11,9,13,11,11,10,10,11
T_2455,35,30,42,35,36,34,47,26
T_2456,13,11,15,13,13,12,17,13
T_2457,15,12,17,14,15,14,19,15
T_2458,23,19,27,23,23,22,30,24
T_2459,15,12,17,14,15,14,19,15
T_2460,35,29,40,34,35,33,45,36
T_2461,35,29,40,34,35,33,45,36
T_2462,23,19,27,23,23,22,30,24
T_2463,22,19,26,22,22,21,29,23
T_2464,33,28,38,33,33,31,43,34
T_2465,12,15,20,17,18,17,23,18
T_2466,27,16,32,27,28,26,36,29
T_2467,27,23,22,27,28,26,36,29
T_2468,10,8,12,7,10,10,13,10
T_2469,32,27,37,32,23,31,42,33
T_2470,25,22,30,25,26,17,33,27
T_2471,33,28,38,33,33,31,30,34
T_2472,15,13,18,15,16,15,20,11
T_2473,28,24,33,28,29,27,37,30
T_2474,35,30,42,35,36,34,47,37
T_2475,15,13,18,15,16,15,20,16
T_2476,25,22,30,25,26,24,33,27
T_2477,33,28,38,33,33,31,43,34
T_2478,7,6,9,7,7,7,10,8
T_2479,30,25,35,30,30,29,39,31
T_2480,34,29,39,33,34,32,44,35
T_2481,17,15,20,17,18,17,23,18
T_2482,18,22,30,25,26,24,33,27
T_2483,13,8,15,13,13,12,17,13
T_2484,30,25,25,30,30,29,39,31
T_2485,24,20,28,16,24,23,31,25
T_2486,32,27,37,32,23,31,42,33
T_2487,28,24,33,28,29,19,37,30
T_2488,17,15,20,17,18,17,16,18
T_2489,24,20,28,23,24,23,31,17
T_2490,12,10,14,12,12,11,16,12
T_2491,9,8,11,9,9,9,12,10
T_2492,12,10,14,12,12,11,16,12
T_2493,10,8,12,10,10,10,13,10
T_2494,34,29,39,33,34,32,44,35
T_2495,17,15,20,17,18,17,23,18
T_2496,31,26,36,31,31,30,41,32
T_2497,16,14,19,16,17,16,21,17
T_2498,14,12,16,14,14,13,18,14
T_2499,18,22,30,25,26,24,33,27
T_2500,35,21,40,34,35,33,45,36
T_2501,20,17,16,20,20,19,26,21
T_2502,7,6,9,5,7,7,10,8
T_2503,16,14,19,16,12,16,21,17
T_2504,21,18,24,21,21,14,27,22
T_2505,14,12,16,14,14,13,13,14
T_2506,25,21,29,24,25,24,32,18
T_2507,8,7,10,8,8,8,11,9
T_2508,22,19,26,22,22,21,29,23
T_2509,32,27,37,32,32,31,42,33
T_2510,31,26,36,31,31,30,41,32
T_2511,14,12,16,14,14,13,18,14
T_2512,21,18,24,21,21,20,27,22
T_2513,30,25,35,30,30,29,39,31
T_2514,23,19,27,23,23,22,30,24
T_2515,28,24,33,28,29,27,37,30
T_2516,7,8,12,10,10,10,13,10
T_2517,28,17,33,28,29,27,37,30
T_2518,13,11,10,13,13,12,17,13
T_2519,15,13,18,11,16,15,20,16
T_2520,22,19,26,22,15,21,29,23
T_2521,20,17,23,20,20,13,26,21
T_2522,20,17,23,20,20,19,18,21
T_2523,27,23,32,27,28,26,36,20
T_2524,28,24,33,28,29,27,37,30
T_2525,26,22,31,26,27,25,35,28
T_2526,9,8,11,9,9,9,12,10
T_2527,36,31,43,36,37,35,48,38
T_2528,24,20,28,23,24,23,31,25
T_2529,27,23,32,27,28,26,36,29
T_2530,10,8,12,10,10,10,13,10
T_2531,9,8,11,9,9,9,12,10
T_2532,35,30,42,35,36,34,47,37
T_2533,10,12,16,14,14,13,18,14
T_2534,11,6,13,11,11,10,14,11
T_2535,31,26,25,31,31,30,41,32
T_2536,34,29,39,23,34,32,44,35
T_2537,16,14,19,16,12,16,21,17
T_2538,35,29,40,34,35,23,45,36
T_2539,17,15,20,17,18,17,16,18
T_2540,35,30,42,35,36,34,47,26
T_2541,15,12,17,14,15,14,19,15
T_2542,32,27,37,32,32,31,42,33
T_2543,29,25,34,29,29,28,38,31
T_2544,35,29,40,34,35,33,45,36
T_2545,23,19,27,23,23,22,30,24
T_2546,15,12,17,14,15,14,19,15
T_2547,9,8,11,9,9,9,12,10
T_2548,29,25,34,29,29,28,38,31
T_2549,11,9,13,11,11,10,14,11
T_2550,13,15,21,18,18,17,24,19
T_2551,21,12,24,21,21,20,27,22
T_2552,16,14,13,16,17,16,21,17
T_2553,35,30,42,25,36,34,47,37
T_2554,15,12,17,14,10,14,19,15
T_2555,20,17,23,20,20,13,26,21
T_2556,8,7,10,8,8,8,8,9
T_2557,15,12,17,14,15,14,19,11
T_2558,12,10,14,12,12,11,16,12
T_2559,9,8,11,9,9,9,12,10
T_2560,20,17,23,20,20,19,26,21
T_2561,30,25,35,30,30,29,39,31
T_2562,27,23,32,27,28,26,36,29
T_2563,23,19,27,23,23,22,30,24
T_2564,24,20,28,23,24,23,31,25
T_2565,36,31,43,36,37,35,48,38
T_2566,18,15,21,18,18,17,24,19
T_2567,13,15,21,18,18,17,24,19
T_2568,26,16,31,26,27,25,35,28
T_2569,35,29,28,34,35,33,45,36
T_2570,11,9,13,8,11,10,14,11
T_2571,25,21,29,24,17,24,32,26
T_2572,7,6,9,7,7,5,10,8
T_2573,7,6,9,7,7,7,7,8
T_2574,35,29,40,34,35,33,45,25
T_2575,15,13,18,15,16,15,20,16
T_2576,33,28,38,33,33,31,43,34
T_2577,25,22,30,25,26,24,33,27
T_2578,12,10,14,12,12,11,16,12
T_2579,35,29,40,34,35,33,45,36
T_2580,20,17,23,20,20,19,26,21
T_2581,33,28,38,33,33,31,43,34
T_2582,24,20,28,23,24,23,31,25
T_2583,27,23,32,27,28,26,36,29
T_2584,19,23,32,27,28,26,36,29
T_2585,15,9,18,15,16,15,20,16
T_2586,14,12,11,14,14,13,18,14
T_2587,12,10,14,8,12,11,16,12
T_2588,18,15,21,18,13,17,24,19
T_2589,16,14,19,16,17,11,21,17
T_2590,17,15,20,17,18,17,16,18
T_2591,18,15,21,18,18,17,24,13
T_2592,10,8,12,10,10,10,13,10
T_2593,28,24,33,28,29,27,37,30
T_2594,15,13,18,15,16,15,20,16
T_2595,26,22,31,26,27,25,35,28
T_2596,7,6,9,7,7,7,10,8
T_2597,20,17,23,20,20,19,26,21
T_2598,30,25,35,30,30,29,39,31
T_2599,35,30,42,35,36,34,47,37
T_2600,21,18,24,21,21,20,27,22
T_2601,7,8,12,10,10,10,13,10
T_2602,20,12,23,20,20,19,26,21
T_2603,26,22,22,26,27,25,35,28
T_2604,10,8,12,7,10,10,13,10
T_2605,15,12,17,14,10,14,19,15
T_2606,11,9,13,11,11,7,14,11
T_2607,18,15,21,18,18,17,17,19
T_2608,21,18,24,21,21,20,27,15
T_2609,15,12,17,14,15,14,19,15
T_2610,15,12,17,14,15,14,19,15
T_2611,19,16,22,19,19,18,25,20
T_2612,14,12,16,14,14,13,18,14
T_2613,22,19,26,22,22,21,29,23
T_2614,9,8,11,9,9,9,12,10
T_2615,36,31,43,36,37,35,48,38
T_2616,36,31,43,36,37,35,48,38
T_2617,22,19,26,22,22,21,29,23
T_2618,17,20,28,23,24,23,31,25
T_2619,26,16,31,26,27,25,35,28
T_2620,7,6,6,7,7,7,10,8
T_2621,22,19,26,15,22,21,29,23
T_2622,30,25,35,30,21,29,39,31
T_2623,30,25,35,30,30,20,39,31
T_2624,13,11,15,13,13,12,12,13
T_2625,22,19,26,22,22,21,29,16
T_2626,35,30,42,35,36,34,47,37
T_2627,13,11,15,13,13,12,17,13
T_2628,19,16,22,19,19,18,25,20
T_2629,28,24,33,28,29,27,37,30
T_2630,25,22,30,25,26,24,33,27
T_2631,8,7,10,8,8,8,11,9
T_2632,33,28,38,33,33,31,43,34
T_2633,7,6,9,7,7,7,10,8
T_2634,35,30,42,35,36,34,47,37
T_2635,14,17,23,20,20,19,26,21
T_2636,21,12,24,21,21,20,27,22
T_2637,30,25,25,30,30,29,39,31
T_2638,36,31,43,25,37,35,48,38
T_2639,23,19,27,23,16,22,30,24
T_2640,27,23,32,27,28,18,36,29
T_2641,12,10,14,12,12,11,11,12
T_2642,12,10,14,12,12,11,16,9
T_2643,7,6,9,7,7,7,10,8
T_2644,8,7,10,8,8,8,11,9
T_2645,15,13,18,15,16,15,20,16
T_2646,19,16,22,19,19,18,25,20
T_2647,15,12,17,14,15,14,19,15
T_2648,8,7,10,8,8,8,11,9
T_2649,17,15,20,17,18,17,23,18
T_2650,12,10,14,12,12,11,16,12
T_2651,15,12,17,14,15,14,19,15
T_2652,24,29,40,34,35,33,45,36
T_2653,30,18,35,30,30,29,39,31
T_2654,24,20,19,23,24,23,31,25
T_2655,16,14,19,11,17,16,21,17
T_2656,11,9,13,11,8,10,14,11
T_2657,25,22,30,25,26,17,33,27
T_2658,22,19,26,22,22,21,20,23
T_2659,15,13,18,15,16,15,20,11
T_2660,32,27,37,32,32,31,42,33
T_2661,28,24,33,28,29,27,37,30
T_2662,8,7,10,8,8,8,11,9
T_2663,22,19,26,22,22,21,29,23
T_2664,23,19,27,23,23,22,30,24
T_2665,27,23,32,27,28,26,36,29
T_2666,16,14,19,16,17,16,21,17
T_2667,14,12,16,14,14,13,18,14
T_2668,21,18,24,21,21,20,27,22
T_2669,24,29,40,34,35,33,45,36
T_2670,29,17,34,29,29,28,38,31
T_2671,15,13,13,15,16,15,20,16
T_2672,13,11,15,9,13,12,17,13
T_2673,28,24,33,28,20,27,37,30
T_2674,36,31,43,36,37,24,48,38
T_2675,36,31,43,36,37,35,33,38
T_2676,23,19,27,23,23,22,30,17
T_2677,26,22,31,26,27,25,35,28
T_2678,8,7,10,8,8,8,11,9
T_2679,15,13,18,15,16,15,20,16
T_2680,11,9,13,11,11,10,14,11
T_2681,15,13,18,15,16,15,20,16
T_2682,15,12,17,14,15,14,19,15
T_2683,13,11,15,13,13,12,17,13
T_2684,7,6,9,7,7,7,10,8
T_2685,28,24,33,28,29,27,37,30
T_2686,17,21,29,24,25,24,32,26
T_2687,11,6,13,11,11,10,14,11
T_2688,27,23,22,27,28,26,36,29
T_2689,35,30,42,25,36,34,47,37
T_2690,14,12,16,14,10,13,18,14
T_2691,35,29,40,34,35,23,45,36
T_2692,26,22,31,26,27,25,24,28
T_2693,18,15,21,18,18,17,24,13
T_2694,36,31,43,36,37,35,48,38
T_2695,35,30,42,35,36,34,47,37
T_2696,26,22,31,26,27,25,35,28
T_2697,28,24,33,28,29,27,37,30
T_2698,12,10,14,12,12,11,16,12
T_2699,9,8,11,9,9,9,12,10
T_2700,25,22,30,25,26,24,33,27
T_2701,31,26,36,31,31,30,41,32
T_2702,8,7,10,8,8,8,11,9
T_2703,25,30,42,35,36,34,47,37
T_2704,10,6,12,10,10,10,13,10
